id,cons_12m,cons_gas_12m,cons_last_month,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,channel0,channel1,channel2,channel3,channel4,channel5,channel6,date_activ,date_end,date_modif_prod,date_renewal,origin0,origin1,origin2,origin3,origin4,origin5,price_p1_var,price_p2_var,price_p3_var,price_p1_fix,price_p2_fix,price_p3_fix,churn
a3643458ff1fd815e08126a6981a3cc3,24040,0,2348,2348,2522.92,2348,0,131.42,0.115939,0.100823,40.606701,0,228.51,11.56,11.56,1,277.14,4,34.5,0,1,0,0,0,0,0,4112,5939,5533,5574,0,0,1,0,0,0,0.125485917,0.105292583,0.075105417,40.5931235,24.35587114,16.23724736,0
9880f52c59cced53c39dfde5c7836d8c,29937,0,12668,12668,1311.84,8919,0,143.62,0.11691,0.100572,40.606701,0,887.02,105.36,105.36,1,68.61,3,42.18,0,0,1,0,0,0,0,4571,5666,4756,5312,0,0,0,0,0,1,0.125474,0.104933417,0.075526083,40.6338515,24.38030914,16.25354036,0
d07d1b95f1fb39e68326f49db27b1c84,11223,0,0,0,1661.99,0,0,15.98,0.144631,0,44.31137796,0,0,9.2,9.2,1,142.66,6,13.856,0,0,1,0,0,0,0,3383,5940,3383,5575,0,1,0,0,0,0,0.147933167,0,0,44.29656026,0,0,0
140947cde76d13611ccd015d9ddb8b7f,1662549,0,106463,106463,515.96,524,0,16.19,0.165793,0.088539,44.31137796,0,61.54,14.57,14.57,1,49.55,6,10.35,0,1,0,0,0,0,0,3346,5839,3346,5477,0,1,0,0,0,0,0.169203417,0.087408917,0,44.34100546,0,0,0
9e7adeb263430c1df174696f38d22622,7349,0,0,0,1111.04,0,0,18.62,0.146694,0,44.31137796,0,0,31.32,31.32,1,112.64,3,12.5,0,0,1,0,0,0,0,4598,5693,4598,5329,0,0,0,0,0,1,0.1507005,0,0,44.26693036,0,0,0
6ab98b9874d1d32ade0770a4b83fe21e,8132,0,0,0,1216.41,0,0,19.43,0.144038,0,45.30837756,0,0,13.26,13.26,1,94.97,6,11.62,0,0,1,0,0,0,0,3424,5981,5577,5616,0,1,0,0,0,0,0.149391833,0,0,44.26693036,0,0,0
1899ebe335dd72b5ed94f6a7310eb02e,2662467,87653,297614,297614,4944.26,14687,0,131.05,0.115174,0.098837,40.606701,0,1608.87,53.07,53.07,2,463.11,4,50,1,0,0,0,0,0,0,4319,5780,5046,5424,0,0,1,0,0,0,0.122992667,0.102565,0.073399167,40.728885,24.43733004,16.29155496,0
00f328286431bf2825484506dc7b3179,9674,0,96,96,1061.06,96,0,169.88,0.120372,0.103487,40.606701,0,9.47,119.88,119.88,1,153.26,3,60,0,0,1,0,0,0,0,4574,5669,4574,5312,0,0,0,0,0,1,0.127161,0.106841727,0.076443727,40.56597136,24.33957924,16.22638558,1
057bea103a5d9a8afe79cca87f2034d9,27805,0,356,356,511.06,0,0,15.44,0.14612,0,44.31137796,0,0,34.68,34.68,1,54.11,3,13.856,0,0,1,0,0,0,0,4578,5673,5621,5312,0,0,0,0,0,1,0.150653083,0,0,44.26693026,0,0,0
dee3bb10d91d1fb59815e52896f6becb,12636,0,699,699,512.24,0,0,19.54,0.145711,0,44.31137796,0,0,10.36,10.36,1,45.98,4,13.856,0,0,0,1,0,0,0,4094,5921,4094,5556,0,1,0,0,0,0,0.150522,0,0,44.29656046,0,0,0
3c4d8938ca18f778f4dcabe26930db0e,29848,0,2769,2769,273.58,369,0,17.12,0.141666,0,44.31137796,0,52.97,10.08,10.08,1,22.94,3,10.392,0,0,1,0,0,0,0,4446,5907,5465,5542,0,0,0,0,0,1,0.14751175,0,0,44.37063546,0,0,0
3797b8f615afd9b553b569e13fc1e42f,7572,0,798,798,822.29,798,0,131.76,0.115237,0.100123,40.9390266,0,84.26,21.96,21.96,1,85.24,6,16.5,0,1,0,0,0,0,0,3382,5939,3382,5574,0,1,0,0,0,0,0.123971083,0.103777917,0.073593167,40.6486791,24.41142674,16.29280296,0
e7aadef63cb58349b37213a8ef62fad2,3023,0,339,339,310.68,339,0,132.48,0.11691,0.100572,40.606701,0,33.95,42.84,42.84,1,36.24,6,21,0,0,1,0,0,0,0,3545,5737,3545,5374,0,1,0,0,0,0,0.12513225,0.104817917,0.075852833,40.6745798,24.40474692,16.26983288,0
81e5c22195f6ca9876427ee8b3c7e126,6504,0,1881,1881,785.36,1881,0,24.58,0.162327,0.084427,44.31137796,0,230.34,26.04,26.04,1,78.46,6,10.392,0,1,0,0,0,0,0,3471,6028,5592,5663,0,0,0,0,0,1,0.16804975,0.086590417,0,44.26693046,0,0,0
1f230174554c56e5e6843be802efb673,7585,0,0,0,1134.59,0,0,7.93,0.145789,0,44.31137796,0,0,7.02,7.02,1,203.92,4,15,0,0,0,1,0,0,0,4124,5951,4124,5586,0,1,0,0,0,0,0.148229333,0,0,44.28174526,0,0,0
9bd38dc57cfa7cfd196fe7e86d26ad0d,4505,0,0,0,864.35,0,30,16.59,0.19923,0,45.80687796,0,0,41.6,41.6,2,51.21,3,13.2,0,0,1,0,0,0,0,4605,5756,5390,5337,0,0,0,0,0,1,0.190730583,0,0,45.52526526,0,0,0
48cd821867e768dd376da9fa9b9a3063,1253,2414,0,0,189.9,0,0,15.4,0.146694,0,44.31137796,0,0,26.04,26.04,2,24.44,6,10.392,0,0,0,0,1,0,0,3501,5692,3501,5328,0,0,0,0,0,1,0.1507005,0,0,44.26693026,0,0,1
febbd00971d9708b24e55fd1205ab7f7,836,0,83,83,122.44,83,0,16.86,0.146348,0,46.30537836,0,12.24,21.09,21.09,1,14.79,4,10.392,0,0,1,0,0,0,0,4125,5970,4906,5605,0,0,0,0,0,1,0.146465833,0,0,44.47804216,0,0,0
af2666c8d022647cf67e7aa565b4c682,52557,44887,4927,4927,5363.48,4927,0,128.17,0.115182,0.098841,40.606701,0,491.38,23.66,23.66,2,569.61,3,30,0,0,1,0,0,0,0,4636,5732,5376,5367,0,0,0,0,0,1,0.123174583,0.10283025,0.073822167,40.728885,24.43733004,16.29155496,1
872f508faccdda66098da8c9ff37e613,47341,0,3567,3567,2168.58,1582,0,122.29,0.120372,0.103487,40.606701,0,163.44,24.72,24.72,1,254.29,4,16.47,0,0,0,0,1,0,0,4203,6030,5113,5665,0,0,1,0,0,0,0.12807425,0.107513667,0.0770085,40.728885,24.43733004,16.29155496,1
58620dada3caddadd2f7a332d248e1c0,2936,0,0,0,365.96,0,0,15.98,0.273957,0,59.26637796,0,0,155.88,-153,1,203.34,3,10.392,0,0,1,0,0,0,0,4582,5677,5308,5314,0,0,0,0,0,1,0.257171667,0,0,55.22808936,0,0,0
49387168615e53b202a5ed6b67191748,12344,0,0,0,1817.35,0,0,17.29,0.142819,0,44.31137796,0,0,20.2,20.2,1,143.64,4,13.856,0,0,1,0,0,0,0,4335,5796,4335,5446,0,0,1,0,0,0,0.146959833,0,0,44.35582026,0,0,0
e63718081836bfa99093fe4ee2daee55,4086,0,0,0,603.95,0,0,16.28,0.142065,0,44.31137796,0,0,21.48,21.48,1,63.08,4,10.392,0,0,1,0,0,0,0,4244,5734,4244,5370,0,0,0,0,0,1,0.1464265,0,0,44.38545036,0,0,0
a1fce02507c46fb3686c7b880efc5b0a,1308,0,0,0,123.79,0,0,16.09,0.165793,0.088539,44.31137796,0,0,7.76,7.76,1,13.86,6,10.35,0,0,1,0,0,0,0,3359,5916,3359,5554,0,1,0,0,0,0,0.168507455,0.086542455,0,44.29925392,0,0,1
e2e97b476a4689235a40b8bf1ecbb788,193771,51,9067,9067,78.37,73,0,142.2,0.120372,0.103487,40.606701,0,7.19,34.01,34.01,2,9.22,3,15.001,1,0,0,0,0,0,0,4608,5704,4608,5340,0,0,1,0,0,0,0.127797333,0.107260917,0.07648825,40.6881561,24.4128927,16.2752634,0
87dd40a87acfe50e5a95b69eece63129,1219,0,0,0,181.18,0,0,16.07,0.146694,0,44.31137796,0,0,37.56,37.56,1,10.24,5,15,0,0,0,1,0,0,0,3824,6016,5085,5651,0,0,1,0,0,0,0.151246417,0,0,44.44470996,0,0,0
3701def149b5950f278ba260cc2faaf6,16150,0,0,0,2373.8,0,0,51.19,0.142819,0,44.31137796,0,0,11.42,11.42,1,184.71,6,13.2,0,1,0,0,0,0,0,3325,5882,5092,5517,0,0,1,0,0,0,0.146649833,0,0,44.44470996,0,0,0
a85c3eb114b84e7c71883ecc1801a090,5077,0,0,0,532.37,0,0,18.24,0.167086,0.088444,45.80687796,0,0,25.92,25.92,1,54.97,6,10.35,0,0,1,0,0,0,0,3367,5924,3367,5559,0,1,0,0,0,0,0.169183667,0.087686083,0,44.54656036,0,0,1
e2102ac4ad48cbc42ddaee074f72e29d,99407,0,13811,13811,926.66,110,0,16.46,0.16695,0.089695,44.31137796,0,11.94,14.64,14.64,1,91.64,6,10.392,1,0,0,0,0,0,0,3643,5835,3643,5470,0,0,1,0,0,0,0.168507083,0.086712167,0,44.34100546,0,0,0
c06f0860416cb7f2652a9b7cdaf8b56e,711298,0,12792,12792,8636.97,0,0,120.78,0,0,0,0,0,-1.05,-1.05,1,675.05,4,17.25,1,0,0,0,0,0,0,4328,5789,4328,5431,0,0,1,0,0,0,0.119151727,0.098879455,0.069855727,40.65483245,24.39289851,16.26193394,0
535904500effadf952dc40a275961df5,127338,0,17044,17044,553.29,199,0,19.51,0.142881,0,45.80687796,0,28.7,18.84,18.84,1,42.05,6,11.4,0,0,1,0,0,0,0,3402,5959,5534,5594,0,1,0,0,0,0,0.1482255,0,0,44.46600546,0,0,0
d11025d2a14d80582133df0a441bd6d6,5704,0,1622,1622,536.53,1622,0,38.84,0.16695,0.089695,44.31137796,0,152.39,22.52,22.52,1,66.59,6,13.86,0,0,1,0,0,0,0,3607,5799,3607,5446,0,1,0,0,0,0,0.170835667,0.08915325,0,44.35582046,0,0,0
a93b8167efa1436844ee31e5c6fe4325,27586,26697,793,793,3236.46,0,0,16.71,0.144149,0,44.31137796,0,0,30.86,30.86,3,345.46,4,15,0,0,1,0,0,0,0,4245,5706,5355,5341,0,0,0,0,0,1,0.148370583,0,0,44.40026526,0,0,0
f27dd9eb8f21be8061e9c904fc6bb216,342593,0,27071,27071,179.48,270,0,145.84,0.109245,0.091858,40.728885,0,22.3,0,0,1,15.34,4,18.9,0,0,1,0,0,0,0,4228,5721,4990,5357,0,0,0,0,0,1,0.116651583,0.095642917,0.0653695,40.728885,24.43733004,16.29155496,1
89429ee1e0b835b19cf402489c7aaee4,4475,0,915,915,579.26,915,0,38.32,0.167086,0.088444,45.80687796,0,119.71,17.13,17.13,1,44.96,6,10.392,0,1,0,0,0,0,0,3389,5946,3389,5581,0,1,0,0,0,0,0.168922667,0.087515167,0,44.40674546,0,0,1
5c1781f03e4d44a9c4bb4eb8d63d514e,2555,0,0,0,383.82,0,0,39.61,0.146348,0,46.30537836,0,0,26.73,26.73,1,36.56,6,13.2,0,1,0,0,0,0,0,3394,5951,3394,5586,0,1,0,0,0,0,0.149864667,0,0,44.44841216,0,0,0
b9e0bcdf451fb33ff0fac9c4a16dc6d7,2288838,0,237044,237044,1152.86,0,0,0,0.145711,0,44.31137796,0,0,19.47,19.47,1,113.27,6,10.56,1,0,0,0,0,0,0,3573,5765,3573,5403,0,1,0,0,0,0,0.14991325,0,0,44.37063526,0,0,0
690b1ed812d6642c365162f9f11a9144,4013,0,0,0,308.79,0,0,17.51,0.145711,0,44.31137796,0,0,18.64,18.64,1,30.72,4,11.43,0,0,1,0,0,0,0,4332,5793,4332,5446,0,0,0,0,0,1,0.149855333,0,0,44.35582036,0,0,0
e49f36bbfd176a5c0d6f4c7bbf5ee3cc,94191,0,9039,9039,1798.13,1603,0,129.6,0.115174,0.098837,40.606701,0,152.2,51.84,51.84,1,206.33,6,34.641,0,0,1,0,0,0,0,3571,5763,3571,5398,0,0,0,0,0,1,0.122785583,0.102395833,0.073283333,40.6610035,24.39660114,16.26440236,1
b3564b6ceef9b3e39b55f0081f4c45ca,4298,9463,920,920,643.47,920,0,0,0.145711,0,44.31137796,0,135.68,21.11,21.11,5,61.26,4,15,0,0,1,0,0,0,0,4388,5849,4388,5484,0,0,0,0,0,1,0.149997182,0,0,44.33157778,0,0,0
dfa56cd7f000e011517ae41998589d15,23560,0,4824,4824,2954.92,4824,0,36.02,0.165022,0.08638,44.31137796,0,595.21,6.45,6.45,1,191.95,6,13.856,0,1,0,0,0,0,0,3401,5958,3401,5594,0,1,0,0,0,0,0.168220333,0.08681375,0,44.28174526,0,0,0
81e3d867abe2debeef6b99b04457b2d9,6963,0,0,0,391.1,0,0,61.65,0.146694,0,44.31137796,0,0,30.98,30.98,1,41.06,6,15,0,1,0,0,0,0,0,3557,5749,3557,5384,0,1,0,0,0,0,0.151217167,0,0,44.38545026,0,0,0
713856ec85a91cfa546a52a04a0f0ff5,6381,0,0,0,959.95,0,0,16.35,0.145884,0,44.31137796,0,0,23.76,23.76,1,100.41,5,10.392,0,1,0,0,0,0,0,3899,5726,3899,5361,0,1,0,0,0,0,0.149964833,0,0,44.40026526,0,0,0
972d56e57e778ea0790c9d8532cdd9db,7281,0,979,979,465.9,636,0,126.81,0.115174,0.098837,40.606701,0,62.36,47.28,47.28,1,58.36,6,42,0,1,0,0,0,0,0,3303,5860,3303,5495,0,1,0,0,0,0,0.122695583,0.102079583,0.072524833,40.6202755,24.37216314,16.24810936,0
4341dce2261dc0ecf2b401e4b682c1f1,112340,0,13708,13708,903.07,0,0,21.54,0.145877,0,44.31137796,0,0,30.48,30.48,1,83.91,5,12.18,1,0,0,0,0,0,0,3842,5668,3842,5308,0,0,0,0,0,1,0.149511909,0,0,44.26693007,0,0,0
d09fc7e8cc65dff9f2312c8f23ffe545,23184,0,2223,2223,823.71,809,0,131.4,0.114604,0.098262,40.606701,0,78.09,19.14,19.14,1,91.19,4,17,0,1,0,0,0,0,0,4041,5868,5463,5503,0,0,1,0,0,0,0.122407167,0.101789833,0.072233667,40.6202755,24.37216314,16.24810936,0
cc5422ada01442a4866c3db93f357631,1674851,700871,203451,203451,10408.94,9146,0,130.67,0.114008,0.097123,40.606701,0,901.26,-0.12,-0.12,2,699.26,6,46.1,0,1,0,0,0,0,0,3478,5669,3478,5305,0,1,0,0,0,0,0.121030083,0.100559417,0.070031167,40.5659715,24.33957914,16.22638536,0
7e7edd84256885c4dc53778d0b62bb9a,12963,38847,418,418,1383.36,0,0,15.49,0.144902,0,44.31137796,0,0,21.48,21.48,2,130.5,6,10.392,0,1,0,0,0,0,0,3294,5731,4838,5366,0,0,1,0,0,0,0.149711667,0,0,44.29656026,0,0,0
5c89a926f4606bd126f2e1b8b33b9b6c,15647,0,0,0,2323.33,0,0,15.98,0.145789,0,44.31137796,0,0,4.04,4.04,1,212.03,3,15,0,0,1,0,0,0,0,4521,5990,4894,5626,0,0,1,0,0,0,0.148042833,0,0,44.26693026,0,0,0
44a238c8f49558028e4eef3f0d7e0c34,28962,0,2472,2472,2865.76,2472,0,143.61,0.118636,0.10175,40.606701,0,233.99,24,24,1,368.26,3,16,0,0,0,1,0,0,0,4599,5694,5083,5330,0,0,0,0,0,1,0.126258917,0.105698583,0.0750435,40.728885,24.43733004,16.29155496,0
6b68203510e5ed786833a8dd7fbc27e5,286,0,62,62,29.35,62,0,146.77,0.120372,0.103487,40.606701,0,6.06,99.86,99.86,1,2.94,4,44,0,0,1,0,0,0,0,4243,5704,5022,5340,0,0,0,0,0,1,0.127452417,0.106920333,0.0761475,40.728885,24.43733004,16.29155496,1
863277570f7c9251a0a600946efdc43f,52859,0,7766,7766,6605.65,7766,30,155.8,0.161936,0.136336,41.1052014,0,1042.25,72.6,72.6,2,359.24,6,26.4,0,1,0,0,0,0,0,3380,5811,5445,5260,0,1,0,0,0,0,0.150522583,0.124949917,0.08835225,40.8839554,24.64670804,16.52808426,0
30d44ec0d5dfda7b43683ea88c449bb3,273212,0,15417,15417,6463.67,5721,0,131.39,0.115174,0.098837,40.606701,0,544.2,15.78,15.78,1,670.22,4,20,0,0,0,0,1,0,0,4292,5753,4986,5388,0,0,1,0,0,0,0.12278775,0.102443083,0.073435333,40.728885,24.43733004,16.29155496,0
7b5151678ad38110941404cfa0cd246b,39316,0,0,0,4553.23,0,0,16.6,0.161454,0.084198,44.31137796,0,0,17.22,17.22,1,361.23,3,10.392,0,0,1,0,0,0,0,4521,5787,5048,5424,0,0,1,0,0,0,0.165889583,0.084178667,0,44.44470996,0,0,0
e8393fa7bdc27bed10367bd6fea3e414,33577,0,2430,2430,1985.06,1558,0,144.7,0.115939,0.100823,40.606701,0,156.74,2.85,2.85,1,232.65,3,15.1,0,0,0,1,0,0,0,4510,5971,5577,5606,0,0,0,0,0,1,0.126470182,0.105769636,0.075301727,40.59559173,24.35735233,16.23823503,0
62e288313dc72480fcd312d56d8d2206,16846,0,0,0,2495.53,0,0,19.4,0.144631,0,44.31137796,0,0,8.8,8.8,1,213.56,6,13.2,0,0,1,0,0,0,0,3375,5932,3375,5568,0,0,0,0,0,1,0.147933167,0,0,44.29656026,0,0,0
7ced14d545ecf417e8f444f5f42b8a14,1798,1709,0,0,266.22,0,0,13.28,0.144902,0,44.31137796,0,0,21.11,21.11,2,27.46,4,15,0,0,1,0,0,0,0,4339,5823,5092,5461,0,0,0,0,0,1,0.147830833,0,0,44.35582046,0,0,0
b138376367874ac059188478216dbf04,6144,0,0,0,927.88,0,0,16.25,0.147506,0,45.80687796,0,0,33.37,33.37,1,95.38,5,13.856,0,1,0,0,0,0,0,3780,5972,3780,5609,0,0,1,0,0,0,0.150585833,0,0,44.26693036,0,0,0
c8c53ad55b04ae9cdd143e2a631c8b1d,81619,0,6858,6858,8193.55,6858,0,144,0.112922,0.09781,40.606701,0,657.84,1.77,1.77,1,757.11,5,28,0,0,1,0,0,0,0,3769,5961,3769,5597,0,0,0,0,0,1,0.12281425,0.102482333,0.07227575,40.5795475,24.34772514,16.23181636,0
0c79f332ed2169e89782cf88f16e8627,13145,0,0,0,1378.2,0,30,11.3,0.229272,0.116714,45.80687796,0,0,28.28,28.28,2,94.58,6,11.5,0,0,0,0,1,0,0,3620,5811,5445,5097,0,1,0,0,0,0,0.200211667,0.10082475,0,45.10582036,0,0,0
b5a442494849b6e738751358c38d6178,3984,0,306,306,315.3,306,0,131.76,0.114202,0.099086,41.1052014,0,29.06,27.03,27.03,1,34.81,3,17.321,0,0,1,0,0,0,0,4502,5963,5578,5598,0,0,1,0,0,0,0.126967583,0.106634333,0.07642725,40.6212142,24.38939184,16.27348306,0
d56730e805e8d5108db4cbd73352f3c7,3667,329,0,0,540.7,0,0,16.23,0.145711,0,44.31137796,0,0,10.36,10.36,2,55.74,4,13.856,0,0,0,0,1,0,0,4314,5925,5064,5054,0,0,1,0,0,0,0.147929182,0,0,44.3639012,0,0,0
1cfa7aa94d29e3d2dabb2259950c9697,5855,0,733,733,680.68,733,0,14.42,0.167086,0.088444,45.80687796,0,93.74,18.08,18.08,1,58.93,3,10.35,0,0,0,0,1,0,0,4465,5926,4465,5561,0,1,0,0,0,0,0.169409,0.087800417,0,44.60582036,0,0,0
e07c45aead5cb3839451b73d223b39d6,4852,0,576,576,828.56,576,30,15.86,0.198096,0,46.30537836,0,115.09,29.19,29.19,2,41.43,5,13.2,0,0,0,1,0,0,0,3993,5966,5600,5457,0,0,0,0,0,1,0.166344833,0,0,45.00767216,0,0,0
cae9144fc2e3e4223bde4bd8c22edd52,11213,515994,0,0,1673.59,0,0,8.62,0.143575,0,44.31137796,0,0,33.36,33.36,2,262.77,6,14.8,0,1,0,0,0,0,0,3459,6017,5593,5654,0,0,0,0,0,1,0.148006,0,0,44.29656026,0,0,0
d4060b92db78e624d2b80303d80fd54e,12745,0,0,0,1633.1,0,0,15.53,0.164057,0.086803,44.31137796,0,0,9.2,9.2,1,106.42,6,13.856,0,1,0,0,0,0,0,3355,5912,3355,5547,0,1,0,0,0,0,0.1678765,0.085745083,0,44.29656036,0,0,0
0187ff17d6e9f030d4715f59a3d46397,1572886,0,166003,166003,1459.22,3464,0,16.57,0.137152,0,44.31137796,0,479.68,0.12,0.12,1,71.11,6,13.2,1,0,0,0,0,0,0,3447,5697,5099,5340,0,1,0,0,0,0,0.14200925,0,0,44.37063546,0,0,0
91735c185cb383044eb4717485cc044b,11085,0,408,408,926.09,408,0,122.07,0.102772,0.093731,58.99595196,0,34.76,-0.43,-0.43,1,128.52,6,16.5,0,0,1,0,0,0,0,3529,5720,3529,5356,0,1,0,0,0,0,0.108236667,0.096709583,0.07143375,59.11429449,36.45419832,8.35936332,0
ebae5455b367fa69261ee298c2bb01ec,1935,0,0,0,292.15,0,0,16.79,0.146694,0,44.31137796,0,0,33.12,33.12,1,30.36,3,13.2,0,0,0,1,0,0,0,4550,6011,4550,5647,0,1,0,0,0,0,0.150643167,0,0,44.26693026,0,0,0
464ab6f9729ca2c89e5e4b3c75567dc5,2845,0,0,0,427.75,0,0,17.46,0.147506,0,46.30537836,0,0,28.02,28.02,1,43.95,5,13.856,0,1,0,0,0,0,0,3755,5947,3755,5582,0,0,1,0,0,0,0.150703917,0,0,44.44841196,0,0,0
f2b1eb3074eccb866d160f60127cb92f,16446,0,3731,3731,1432.9,3731,0,158.28,0.102772,0.093731,58.99595196,0,320.58,0,0,1,161.01,10,22,0,1,0,0,0,0,0,2019,5671,2019,5312,0,0,1,0,0,0,0.108272917,0.09675375,0.071602167,59.13401898,36.46636188,8.36215256,1
55724ab4eb9e3d4e3330dae81ad7b256,3575,0,0,0,465.34,0,0,16.45,0.165793,0.088539,44.31137796,0,0,12.3,12.3,1,36.87,6,10.35,0,1,0,0,0,0,0,3310,5867,3310,5502,0,0,1,0,0,0,0.169018667,0.087111583,0,44.32619056,0,0,0
4a55d3d8adf7f9ad357af043bc277b74,0,0,0,0,0,0,0,71.1,0.134902,0.117962,32.583108,0,0,-337.32,-337.32,1,0,3,31.05,1,0,0,0,0,0,0,4454,5915,4454,5550,0,0,1,0,0,0,0.142308583,0.121746917,0.0913925,31.2254785,18.73528638,12.49019212,1
2bf08244532aaab1cc60680007ce2f36,8146,0,1656,1656,1014.17,1656,0,13.94,0.164197,0.085553,45.30837756,0,256.05,11.84,11.84,1,74.78,4,10.392,0,0,0,1,0,0,0,4168,5995,5577,5632,0,0,0,0,0,1,0.169144833,0.087825917,0,44.26693046,0,0,0
e80e0443ca37df6e14b56d1058e81efd,7265,0,0,0,1254.68,0,0,23.27,0.13831,0,44.31137796,0,0,4.12,4.12,1,46.46,3,13.2,0,0,1,0,0,0,0,4514,5988,5577,5623,0,0,0,0,0,1,0.1769065,0,0,44.29656036,0,0,0
8f45dc5f910f499104df6ae3c63ba371,19496,0,1624,1624,2875.13,1624,0,13.78,0.143166,0,44.31137796,0,235.2,25.7,25.7,1,233.85,3,13.856,0,0,0,0,1,0,0,4661,5757,4661,5392,0,0,0,0,0,1,0.147624833,0,0,44.38545036,0,0,0
5dc23aeebdd93cb9e8e9b325bc9989ba,12055,0,0,0,1784.04,0,0,13.87,0.144902,0,44.31137796,0,0,17.45,17.45,1,153.48,4,13.856,0,0,1,0,0,0,0,4335,5826,5095,5462,0,0,0,0,0,1,0.147830833,0,0,44.35582056,0,0,0
4cdb6132ed3a853deb27dc5926d79178,155358,0,36068,36068,4639.68,8795,0,16.26,0.161165,0.083909,44.31137796,0,958.29,21.12,21.12,1,334.58,4,14.5,1,0,0,0,0,0,0,4355,5816,4355,5457,0,1,0,0,0,0,0.165910667,0.08422825,0,44.35582036,0,0,0
e9c951a8fc837b9ffd8eb77a926dd1e4,1173627,0,109899,109899,3579.01,2279,0,126.77,0.114481,0.098142,40.606701,0,206.04,18.71,18.71,1,531.81,4,24.249,0,0,1,0,0,0,0,4368,5829,4368,5465,0,0,0,0,0,1,0.122435583,0.101894583,0.07248725,40.6338515,24.38030914,16.25354036,0
6515256fd4c3cbb94ec92f7f4213d923,44060,0,4276,4276,4543.83,4276,0,129.73,0.116509,0.101397,40.606701,0,432.27,47.88,47.88,1,527.38,5,32,1,0,0,0,0,0,0,3726,5918,5416,5554,0,0,0,0,0,1,0.125392417,0.105196417,0.075006417,40.5931235,24.35587114,16.23724736,1
48993890647baae3cf5de7a881493b5c,27427,0,1665,1665,2951.85,1665,0,129.95,0.116509,0.101397,40.606701,0,169.63,5.36,5.36,1,347.41,3,16,0,0,1,0,0,0,0,4459,5920,5416,5556,0,0,0,0,0,1,0.125145,0.104953,0.07476725,40.5931235,24.35587114,16.23724736,0
2465b048bb7ea1c47eec8a78739961dd,9686,0,0,0,986.37,0,0,132.52,0.11536,0.100243,40.606701,0,0,11.64,11.64,1,175.45,3,23.1,0,0,0,0,1,0,0,4451,5912,5535,5547,0,0,1,0,0,0,0.125280083,0.105013917,0.0747215,40.728885,24.43733004,16.29155496,0
fc5d4f5b9b1afbdb1a83609328bd525e,6855,23174,0,0,1029.57,0,0,19.33,0.145884,0,44.31137796,0,0,23.76,23.76,2,99.97,3,10.39,0,0,0,0,1,0,0,4616,5712,4616,5347,0,0,0,0,0,1,0.149964833,0,0,44.40026526,0,0,0
ce827c3c540a8e66bb74cafa2a140940,9344,0,0,0,1366.98,0,0,18.47,0.143166,0,44.31137796,0,0,14.7,14.7,1,148.8,3,13.856,0,0,1,0,0,0,0,4402,5863,4846,5500,0,0,0,0,0,1,0.147193833,0,0,44.32619036,0,0,0
595ca408e481a4a3ff53c63ed6cd8cd6,2713,0,0,0,353.3,0,0,10.69,0.162905,0.085006,44.31137796,0,0,26.04,26.04,1,40.1,4,10.392,0,0,0,1,0,0,0,4178,6005,5593,5640,0,0,0,0,0,1,0.169342727,0.087666182,0,44.26693051,0,0,1
cb4ae22152d90d37034ed43cd8a25555,29305,0,10728,10728,2892.71,10728,0,131.01,0.116509,0.101397,40.9390266,0,1042.67,20.1,20.1,1,126.99,4,21,0,0,1,0,0,0,0,4166,5993,4166,5629,0,0,0,0,0,1,0.125899583,0.105425917,0.0751985,40.5659715,24.33957914,16.22638536,0
cc048fe255d4cd3fd6e0beda12f143d7,5322441,921247,760727,760727,2486.55,5091,0,16.7,0.15885,0.081596,44.31137796,0,526.97,-0.33,-0.33,32,89.73,6,10.392,1,0,0,0,0,0,0,3590,5782,5098,5424,0,0,1,0,0,0,0.164065583,0.08249625,0,44.37063546,0,0,0
16c563fa364d99b0221ae6098603de60,151912,0,13316,13316,17815.7,13316,30,131.39,0.161936,0.136336,41.1052014,0,1765.69,61.83,61.83,1,1092.6,6,24.15,0,1,0,0,0,0,0,3397,5834,5468,5166,0,0,1,0,0,0,0.147001583,0.122112917,0.086364,40.8974277,24.63845534,16.50897156,0
5a07ad187c646f7ba5748bc8bea312bd,5266,0,0,0,789.32,0,0,16.28,0.145711,0,44.31137796,0,0,17.82,17.82,2,78.85,4,15,0,0,1,0,0,0,0,4045,5872,5096,5508,0,0,0,0,0,1,0.149558333,0,0,44.44470996,0,0,0
3dacb5634f1e4c398a9b88eebc5722ef,1600,0,0,0,260.93,0,0,14.85,0.160489,0,44.44470996,0,0,0.12,0.12,1,45.78,3,13.856,1,0,0,0,0,0,0,4587,5682,4587,5319,0,0,1,0,0,0,0.1642985,0,0,44.44470996,0,0,0
cb76ab11710790056fa9e595cae05f55,4406520,1337056,507598,507598,8029.82,11516,0,142.27,0.114481,0.098142,40.606701,0,1070.42,36.09,36.09,2,793.09,6,52.5,1,0,0,0,0,0,0,3583,5775,3583,5415,0,1,0,0,0,0,0.122379583,0.10198925,0.07287675,40.6610035,24.39660114,16.26440236,0
